horodatage;timezone;sha_model;groupe;ticker;source;spot;prob_ml;seuil_ml;prob_implicite;ratio;direction;decision;raison;side;strike;expiry;dte;bid;ask;mid;iv;delta;theta_jour;vega;cout_entree_ask;ret_1s;ret_3s;ret_5s;exit_bid_1s;exit_bid_3s;exit_bid_5s;pnl_option_est_5s_pct;resultat_direction_seule;statut
2026-07-16T11:21:12-04:00;America/New_York;11fa6982d2cf3659;scan;QQQ;yahoo;709.76;0.209;0.323;0.0925;2.259;-0.282;rejet_prob;prob 0.209 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:12-04:00;America/New_York;11fa6982d2cf3659;scan;COIN;yahoo;163.02;0.2101;0.323;0.3461;0.607;0.258;rejet_prob;prob 0.210 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:13-04:00;America/New_York;11fa6982d2cf3659;scan;PLTR;yahoo;132.37;0.1415;0.323;0.23;0.615;0.231;rejet_prob;prob 0.141 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:14-04:00;America/New_York;11fa6982d2cf3659;scan;SOFI;yahoo;17.675;0.225;0.323;0.406;0.554;0.055;rejet_prob;prob 0.225 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:14-04:00;America/New_York;11fa6982d2cf3659;scan;MARA;yahoo;11.6699;0.1434;0.323;0.2868;0.5;-0.23;rejet_prob;prob 0.143 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:15-04:00;America/New_York;11fa6982d2cf3659;scan;F;yahoo;14.145;0.235;0.323;0.4455;0.527;0.134;rejet_prob;prob 0.235 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:16-04:00;America/New_York;11fa6982d2cf3659;scan;T;yahoo;21.955;0.1337;0.323;0.1145;1.168;0.05;rejet_prob;prob 0.134 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:16-04:00;America/New_York;11fa6982d2cf3659;scan;PFE;yahoo;25.285;0.1415;0.323;0.1154;1.226;0.422;rejet_prob;prob 0.141 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:16-04:00;America/New_York;11fa6982d2cf3659;A;PFE;yahoo;25.285;0.1415;0.323;0.1154;1.226;0.422;rejet_prob;prob 0.141 < seuil 0.323;call;26.0;2026-08-07;22.0;0.21;0.23;0.22;0.1983;0.311;-0.0108;0.0219;23.0;;;;;;;;;en_attente
2026-07-16T11:21:17-04:00;America/New_York;11fa6982d2cf3659;scan;AAL;yahoo;15.7573;0.1701;0.323;0.2329;0.73;-0.076;rejet_prob;prob 0.170 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:17-04:00;America/New_York;11fa6982d2cf3659;scan;NIO;yahoo;5.05;0.4499;0.323;0.3517;1.279;0.167;rejet_ratio;options déjà chères : ratio 1.28 < 1.5 (p_implicite 0.352);;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:18-04:00;America/New_York;11fa6982d2cf3659;scan;INTC;yahoo;98.6001;0.1671;0.323;0.1603;1.042;-0.105;rejet_prob;prob 0.167 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:19-04:00;America/New_York;11fa6982d2cf3659;scan;PLUG;yahoo;2.17;0.3948;0.323;0.421;0.938;0.032;rejet_ratio;options déjà chères : ratio 0.94 < 1.5 (p_implicite 0.421);;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:19-04:00;America/New_York;11fa6982d2cf3659;scan;RIVN;yahoo;17.09;0.015;0.323;0.0359;0.418;0.091;rejet_prob;prob 0.015 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:20-04:00;America/New_York;11fa6982d2cf3659;scan;LCID;yahoo;6.6268;0.0224;0.323;0.2363;0.095;0.068;rejet_prob;prob 0.022 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:20-04:00;America/New_York;11fa6982d2cf3659;scan;SNAP;yahoo;4.745;0.0903;0.323;0.5047;0.179;0.136;rejet_prob;prob 0.090 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:21-04:00;America/New_York;11fa6982d2cf3659;scan;WBD;yahoo;27.06;0.1627;0.323;0.8443;0.193;-0.053;rejet_prob;prob 0.163 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:21-04:00;America/New_York;11fa6982d2cf3659;scan;VALE;yahoo;14.295;0.2923;0.323;0.337;0.867;0.12;rejet_prob;prob 0.292 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:23-04:00;America/New_York;11fa6982d2cf3659;scan;PBR;yahoo;17.695;;0.323;;;0.0;donnees_insuffisantes;historique insuffisant (<130 séances);;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:23-04:00;America/New_York;11fa6982d2cf3659;scan;GOLD;yahoo;38.765;0.2557;0.323;0.3362;0.761;-0.085;rejet_prob;prob 0.256 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:24-04:00;America/New_York;11fa6982d2cf3659;scan;CLF;yahoo;9.65;0.2156;0.323;0.4113;0.524;-0.172;rejet_prob;prob 0.216 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:25-04:00;America/New_York;11fa6982d2cf3659;scan;CCL;yahoo;26.4654;0.16;0.323;0.2593;0.617;-0.247;rejet_prob;prob 0.160 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:25-04:00;America/New_York;11fa6982d2cf3659;scan;RIOT;yahoo;18.78;0.2642;0.323;0.3053;0.865;-0.247;rejet_prob;prob 0.264 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:26-04:00;America/New_York;11fa6982d2cf3659;scan;TLRY;yahoo;4.385;0.3297;0.323;0.6452;0.511;-0.206;rejet_ratio;options déjà chères : ratio 0.51 < 1.5 (p_implicite 0.645);;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:27-04:00;America/New_York;11fa6982d2cf3659;scan;BAC;yahoo;61.655;0.0871;0.323;0.1365;0.638;0.257;rejet_prob;prob 0.087 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:27-04:00;America/New_York;11fa6982d2cf3659;scan;AGNC;yahoo;11.395;0.1165;0.323;0.2287;0.509;0.699;rejet_prob;prob 0.117 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
2026-07-16T11:21:27-04:00;America/New_York;11fa6982d2cf3659;A;AGNC;yahoo;11.395;0.1165;0.323;0.2287;0.509;0.699;rejet_prob;prob 0.117 < seuil 0.323;call;11.5;2026-08-07;22.0;0.14;0.19;0.165;0.209;0.46;-0.0059;0.0111;19.0;;;;;;;;;en_attente
2026-07-16T11:21:28-04:00;America/New_York;11fa6982d2cf3659;scan;KVUE;yahoo;18.999;0.2528;0.323;0.1845;1.37;-0.319;rejet_prob;prob 0.253 < seuil 0.323;;;;;;;;;;;;;;;;;;;;;en_attente
